Domain Name,Domain Type,Agency,Organization Name,City,State,Security Contact Email,modification,Suborganization Name,commit_datetime,commit_date
drought.gov,Federal - Executive,Department of Commerce,NOAA/NCDC,Asheville,NC,security@noaa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
drought.gov,Federal - Executive,,Department of Commerce,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2026-01-10 06:12:23+00:00,1768025543
eda.gov,Federal - Executive,Department of Commerce,Economic Development Administration,Washington,DC,esoc@doc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
eda.gov,Federal - Executive,,Department of Commerce,Washington,DC,esoc@doc.gov,changed_new,Economic Development Administration,2026-01-10 06:12:23+00:00,1768025543
edison.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
edison.gov,Federal - Executive,,Department of Commerce,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2026-01-10 06:12:23+00:00,1768025543
export.gov,Federal - Executive,Department of Commerce,International Trade Administration,Washington,DC,OpSec@trade.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
export.gov,Federal - Executive,,Department of Commerce,Washington,DC,OpSec@trade.gov,changed_new,International Trade Administration,2026-01-10 06:12:23+00:00,1768025543
firstnet.gov,Federal - Executive,Department of Commerce,National Telecommunications and Information Administration,Washington,DC,FirstnetEmailSec@firstnet.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
firstnet.gov,Federal - Executive,,Department of Commerce,Washington,DC,FirstnetEmailSec@firstnet.gov,changed_new,National Telecommunications and Information Administration,2026-01-10 06:12:23+00:00,1768025543
fishwatch.gov,Federal - Executive,Department of Commerce,NOAA Fisheries,Silver Spring,MD,security@noaa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
fishwatch.gov,Federal - Executive,,Department of Commerce,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2026-01-10 06:12:23+00:00,1768025543
goes-r.gov,Federal - Executive,Department of Commerce,NASA GSFC,Greenbelt,MD,security@noaa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
goes-r.gov,Federal - Executive,,Department of Commerce,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2026-01-10 06:12:23+00:00,1768025543
gps.gov,Federal - Executive,Department of Commerce,National Executive Committee for Space-Based PNT,Washington,DC,security@noaa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
gps.gov,Federal - Executive,,Department of Commerce,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2026-01-10 06:12:23+00:00,1768025543
heat.gov,Federal - Executive,Department of Commerce,NOAA Climate Program Office,Silver Spring,MD,security@noaa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
heat.gov,Federal - Executive,,Department of Commerce,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2026-01-10 06:12:23+00:00,1768025543
hurricanes.gov,Federal - Executive,Department of Commerce,NOAA/National Hurricane Center,Miami,FL,security@noaa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
hurricanes.gov,Federal - Executive,,Department of Commerce,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2026-01-10 06:12:23+00:00,1768025543
icams-portal.gov,Federal - Executive,Department of Commerce,National Oceanic and Atmospheric Administration Office of the Federal Coordinator for Meteorology,Silver Spring,MD,security@noaa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
icams-portal.gov,Federal - Executive,,Department of Commerce,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2026-01-10 06:12:23+00:00,1768025543
icts.gov,Federal - Executive,Department of Commerce,Bureau of Industry and Security,Washington,DC,bis.cirt@bis.doc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
icts.gov,Federal - Executive,,Department of Commerce,Washington,DC,bis.cirt@bis.doc.gov,changed_new,Bureau of Industry and Security,2026-01-10 06:12:23+00:00,1768025543
iedison.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
iedison.gov,Federal - Executive,,Department of Commerce,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2026-01-10 06:12:23+00:00,1768025543
internet4all.gov,Federal - Executive,Department of Commerce,National Telecommunications and Information Administration,Washington,DC,NTIA-SecOps@ntia.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
internet4all.gov,Federal - Executive,,Department of Commerce,Washington,DC,NTIA-SecOps@ntia.gov,changed_new,National Telecommunications and Information Administration,2026-01-10 06:12:23+00:00,1768025543
internetforall.gov,Federal - Executive,Department of Commerce,National Telecommunications and Information Administration,Washington,DC,NTIA-SecOps@ntia.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
internetforall.gov,Federal - Executive,,Department of Commerce,Washington,DC,NTIA-SecOps@ntia.gov,changed_new,National Telecommunications and Information Administration,2026-01-10 06:12:23+00:00,1768025543
investinamerica.gov,Federal - Executive,Department of Commerce,OS OCIO,Washington,DC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
investinamerica.gov,Federal - Executive,,Department of Commerce,Washington,DC,(blank),changed_new,Office of the Secretary,2026-01-10 06:12:23+00:00,1768025543
luca-appeals.gov,Federal - Executive,Department of Commerce,Census Bureau,Washington,DC,boc.cirt@census.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
luca-appeals.gov,Federal - Executive,,Department of Commerce,Washington,DC,boc.cirt@census.gov,changed_new,Census Bureau,2026-01-10 06:12:23+00:00,1768025543
manufacturing.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Washington,DC,siirt@nist.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
manufacturing.gov,Federal - Executive,,Department of Commerce,Washington,DC,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2026-01-10 06:12:23+00:00,1768025543
marinecadastre.gov,Federal - Executive,Department of Commerce,NOAA Coastal Services Center,Charleston,SC,security@noaa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
marinecadastre.gov,Federal - Executive,,Department of Commerce,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2026-01-10 06:12:23+00:00,1768025543
mbda.gov,Federal - Executive,Department of Commerce,Minority Business Development Agency,Washington,DC,esoc@doc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
mbda.gov,Federal - Executive,,Department of Commerce,Washington,DC,esoc@doc.gov,changed_new,Minority Business Development Agency,2026-01-10 06:12:23+00:00,1768025543
mgi.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
mgi.gov,Federal - Executive,,Department of Commerce,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2026-01-10 06:12:23+00:00,1768025543
nehrp.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
nehrp.gov,Federal - Executive,,Department of Commerce,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2026-01-10 06:12:23+00:00,1768025543
nist.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
nist.gov,Federal - Executive,,Department of Commerce,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2026-01-10 06:12:23+00:00,1768025543
noaa.gov,Federal - Executive,Department of Commerce,National Oceanic and Atmospheric Administration,Silver Spring,MD,security@noaa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
noaa.gov,Federal - Executive,,Department of Commerce,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2026-01-10 06:12:23+00:00,1768025543
ntia.gov,Federal - Executive,Department of Commerce,National Telecommunications and Information Administration,Washington,DC,NTIA-SecOPs@ntia.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
ntia.gov,Federal - Executive,,Department of Commerce,Washington,DC,NTIA-SecOPs@ntia.gov,changed_new,National Telecommunications and Information Administration,2026-01-10 06:12:23+00:00,1768025543
ntis.gov,Federal - Executive,Department of Commerce,National Technical Information Service,Alexandria,VA,security@ntis.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
ntis.gov,Federal - Executive,,Department of Commerce,Alexandria,VA,security@ntis.gov,changed_new,National Technical Information Service,2026-01-10 06:12:23+00:00,1768025543
nwirp.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
nwirp.gov,Federal - Executive,,Department of Commerce,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2026-01-10 06:12:23+00:00,1768025543
papahanaumokuakea.gov,Federal - Executive,Department of Commerce,National Oceanic and Atmospheric Administration,Silver Spring,MD,security@noaa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
papahanaumokuakea.gov,Federal - Executive,,Department of Commerce,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2026-01-10 06:12:23+00:00,1768025543
privacyshield.gov,Federal - Executive,Department of Commerce,International Trade Administration,Washington,DC,OpSec@trade.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
privacyshield.gov,Federal - Executive,,Department of Commerce,Washington,DC,OpSec@trade.gov,changed_new,International Trade Administration,2026-01-10 06:12:23+00:00,1768025543
pscr.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
pscr.gov,Federal - Executive,,Department of Commerce,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2026-01-10 06:12:23+00:00,1768025543
sdr.gov,Federal - Executive,Department of Commerce,National Science and Technology Council,Washington,DC,security@noaa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
sdr.gov,Federal - Executive,,Department of Commerce,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2026-01-10 06:12:23+00:00,1768025543
selectusa.gov,Federal - Executive,Department of Commerce,International Trade Administration,Washington,DC,OpSec@trade.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
selectusa.gov,Federal - Executive,,Department of Commerce,Washington,DC,OpSec@trade.gov,changed_new,International Trade Administration,2026-01-10 06:12:23+00:00,1768025543
semiconductors.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
semiconductors.gov,Federal - Executive,,Department of Commerce,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2026-01-10 06:12:23+00:00,1768025543
spaceweather.gov,Federal - Executive,Department of Commerce,Space Environment Center W/NP9,Boulder,CO,security@noaa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
spaceweather.gov,Federal - Executive,,Department of Commerce,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2026-01-10 06:12:23+00:00,1768025543
spd15revision.gov,Federal - Executive,Department of Commerce,Census Bureau,Suitland,MD,boc.cirt@census.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
spd15revision.gov,Federal - Executive,,Department of Commerce,Suitland,MD,boc.cirt@census.gov,changed_new,Census Bureau,2026-01-10 06:12:23+00:00,1768025543
spectrum.gov,Federal - Executive,Department of Commerce,National Telecommunications and Information Administration,Washington,DC,NTIA-SecOPs@ntia.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
spectrum.gov,Federal - Executive,,Department of Commerce,Washington,DC,NTIA-SecOPs@ntia.gov,changed_new,National Telecommunications and Information Administration,2026-01-10 06:12:23+00:00,1768025543
standards.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
standards.gov,Federal - Executive,,Department of Commerce,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2026-01-10 06:12:23+00:00,1768025543
stopfakes.gov,Federal - Executive,Department of Commerce,International Trade Administration,Washington,DC,OpSec@trade.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
stopfakes.gov,Federal - Executive,,Department of Commerce,Washington,DC,OpSec@trade.gov,changed_new,International Trade Administration,2026-01-10 06:12:23+00:00,1768025543
sworm.gov,Federal - Executive,Department of Commerce,NOAA/Space Weather Prediction Center,Boulder,CO,security@noaa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
sworm.gov,Federal - Executive,,Department of Commerce,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2026-01-10 06:12:23+00:00,1768025543
tasefiling.gov,Federal - Executive,Department of Commerce,International Trade Administration,Washington,DC,OpSec@trade.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
tasefiling.gov,Federal - Executive,,Department of Commerce,Washington,DC,OpSec@trade.gov,changed_new,International Trade Administration,2026-01-10 06:12:23+00:00,1768025543
techhubs.gov,Federal - Executive,Department of Commerce,Department of Commerce,Washington,DC,esoc@doc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
techhubs.gov,Federal - Executive,,Department of Commerce,Washington,DC,esoc@doc.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
time.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Boulder,CO,siirt@nist.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
time.gov,Federal - Executive,,Department of Commerce,Boulder,CO,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2026-01-10 06:12:23+00:00,1768025543
tracss.gov,Federal - Executive,Department of Commerce,National Oceanic and Atmospheric Administration,Silver Spring,MD,security@noaa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
tracss.gov,Federal - Executive,,Department of Commerce,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2026-01-10 06:12:23+00:00,1768025543
trade.gov,Federal - Executive,Department of Commerce,International Trade Administration,Washington,DC,OpSec@trade.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
trade.gov,Federal - Executive,,Department of Commerce,Washington,DC,OpSec@trade.gov,changed_new,International Trade Administration,2026-01-10 06:12:23+00:00,1768025543
trumpgoldcard.gov,Federal - Executive,Department of Commerce,Department of Commerce,Washington,DC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
trumpgoldcard.gov,Federal - Executive,,Department of Commerce,Washington,DC,(blank),changed_new,,2026-01-10 06:12:23+00:00,1768025543
tsunami.gov,Federal - Executive,Department of Commerce,West Coast & Alaska Tsunami Warning Center,Palmer,AK,security@noaa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
