Domain Name,Domain Type,Agency,Organization,City,State,Security Contact Email,modification,Organization Name,commit_datetime,commit_date
chips.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
chips.gov,Federal - Executive,Department of Commerce,,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2024-01-30 22:46:26+00:00,1706654786
climate.gov,Federal - Executive,Department of Commerce,NWS/OPS33,Silver Spring,MD,security@noaa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
climate.gov,Federal - Executive,Department of Commerce,,Silver Spring,MD,security@noaa.gov,changed_new,NWS/OPS33,2024-01-30 22:46:26+00:00,1706654786
commerce.gov,Federal - Executive,Department of Commerce,Department of Commerce,Washington,DC,esoc@doc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
commerce.gov,Federal - Executive,Department of Commerce,,Washington,DC,esoc@doc.gov,changed_new,Department of Commerce,2024-01-30 22:46:26+00:00,1706654786
cwc.gov,Federal - Executive,Department of Commerce,Bureau of Industry and Security,Washington,DC,BIS.CIRT@bis.doc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
cwc.gov,Federal - Executive,Department of Commerce,,Washington,DC,BIS.CIRT@bis.doc.gov,changed_new,Bureau of Industry and Security,2024-01-30 22:46:26+00:00,1706654786
dataprivacyframework.gov,Federal - Executive,Department of Commerce,International Trade Administration,Washington DC,DC,chuck.hicks@trade.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
dataprivacyframework.gov,Federal - Executive,Department of Commerce,,Washington DC,DC,chuck.hicks@trade.gov,changed_new,International Trade Administration,2024-01-30 22:46:26+00:00,1706654786
dnsops.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,antd-siirt@nist.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
dnsops.gov,Federal - Executive,Department of Commerce,,Gaithersburg,MD,antd-siirt@nist.gov,changed_new,National Institute of Standards and Technology,2024-01-30 22:46:26+00:00,1706654786
doc.gov,Federal - Executive,Department of Commerce,Office of the Chief Information Officer,Washington,DC,esoc@doc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
doc.gov,Federal - Executive,Department of Commerce,,Washington,DC,esoc@doc.gov,changed_new,Office of the Chief Information Officer,2024-01-30 22:46:26+00:00,1706654786
drought.gov,Federal - Executive,Department of Commerce,NOAA/NCDC,Asheville,NC,security@noaa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
drought.gov,Federal - Executive,Department of Commerce,,Asheville,NC,security@noaa.gov,changed_new,NOAA/NCDC,2024-01-30 22:46:26+00:00,1706654786
eda.gov,Federal - Executive,Department of Commerce,Economic Development Administration,Washington,DC,esoc@doc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
eda.gov,Federal - Executive,Department of Commerce,,Washington,DC,esoc@doc.gov,changed_new,Economic Development Administration,2024-01-30 22:46:26+00:00,1706654786
edison.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
edison.gov,Federal - Executive,Department of Commerce,,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2024-01-30 22:46:26+00:00,1706654786
export.gov,Federal - Executive,Department of Commerce,International Trade Administration,Washington,DC,OpSec@trade.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
export.gov,Federal - Executive,Department of Commerce,,Washington,DC,OpSec@trade.gov,changed_new,International Trade Administration,2024-01-30 22:46:26+00:00,1706654786
firstnet.gov,Federal - Executive,Department of Commerce,National Telecommunications and Information Administration,Washington,DC,FirstnetEmailSec@firstnet.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
firstnet.gov,Federal - Executive,Department of Commerce,,Washington,DC,FirstnetEmailSec@firstnet.gov,changed_new,National Telecommunications and Information Administration,2024-01-30 22:46:26+00:00,1706654786
fishwatch.gov,Federal - Executive,Department of Commerce,NOAA Fisheries,Silver Spring,MD,security@noaa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
fishwatch.gov,Federal - Executive,Department of Commerce,,Silver Spring,MD,security@noaa.gov,changed_new,NOAA Fisheries,2024-01-30 22:46:26+00:00,1706654786
goes-r.gov,Federal - Executive,Department of Commerce,NASA GSFC,Greenbelt,MD,security@noaa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
goes-r.gov,Federal - Executive,Department of Commerce,,Greenbelt,MD,security@noaa.gov,changed_new,NASA GSFC,2024-01-30 22:46:26+00:00,1706654786
gps.gov,Federal - Executive,Department of Commerce,National Executive Committee for Space-Based PNT,Washington,DC,security@noaa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
gps.gov,Federal - Executive,Department of Commerce,,Washington,DC,security@noaa.gov,changed_new,National Executive Committee for Space-Based PNT,2024-01-30 22:46:26+00:00,1706654786
heat.gov,Federal - Executive,Department of Commerce,NOAA Climate Program Office,Silver Spring,MD,security@noaa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
heat.gov,Federal - Executive,Department of Commerce,,Silver Spring,MD,security@noaa.gov,changed_new,NOAA Climate Program Office,2024-01-30 22:46:26+00:00,1706654786
hurricanes.gov,Federal - Executive,Department of Commerce,NOAA/National Hurricane Center,Miami,FL,security@noaa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
hurricanes.gov,Federal - Executive,Department of Commerce,,Miami,FL,security@noaa.gov,changed_new,NOAA/National Hurricane Center,2024-01-30 22:46:26+00:00,1706654786
icams-portal.gov,Federal - Executive,Department of Commerce,National Oceanic and Atmospheric Administration Office of the Federal Coordinator for Meteorology,Silver Spring,MD,security@noaa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
icams-portal.gov,Federal - Executive,Department of Commerce,,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration Office of the Federal Coordinator for Meteorology,2024-01-30 22:46:26+00:00,1706654786
icts.gov,Federal - Executive,Department of Commerce,Bureau of Industry and Security,Washington,DC,bis.cirt@bis.doc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
icts.gov,Federal - Executive,Department of Commerce,,Washington,DC,bis.cirt@bis.doc.gov,changed_new,Bureau of Industry and Security,2024-01-30 22:46:26+00:00,1706654786
iedison.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
iedison.gov,Federal - Executive,Department of Commerce,,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2024-01-30 22:46:26+00:00,1706654786
internet4all.gov,Federal - Executive,Department of Commerce,National Telecommunications and Information Administration,Washington,DC,NTIA-SecOps@ntia.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
internet4all.gov,Federal - Executive,Department of Commerce,,Washington,DC,NTIA-SecOps@ntia.gov,changed_new,National Telecommunications and Information Administration,2024-01-30 22:46:26+00:00,1706654786
internetforall.gov,Federal - Executive,Department of Commerce,National Telecommunications and Information Administration,Washington,DC,NTIA-SecOps@ntia.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
internetforall.gov,Federal - Executive,Department of Commerce,,Washington,DC,NTIA-SecOps@ntia.gov,changed_new,National Telecommunications and Information Administration,2024-01-30 22:46:26+00:00,1706654786
luca-appeals.gov,Federal - Executive,Department of Commerce,Census Bureau,Washington,DC,boc.cirt@census.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
luca-appeals.gov,Federal - Executive,Department of Commerce,,Washington,DC,boc.cirt@census.gov,changed_new,Census Bureau,2024-01-30 22:46:26+00:00,1706654786
manufacturing.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Washington,DC,siirt@nist.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
manufacturing.gov,Federal - Executive,Department of Commerce,,Washington,DC,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2024-01-30 22:46:26+00:00,1706654786
marinecadastre.gov,Federal - Executive,Department of Commerce,NOAA Coastal Services Center,Charleston,SC,security@noaa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
marinecadastre.gov,Federal - Executive,Department of Commerce,,Charleston,SC,security@noaa.gov,changed_new,NOAA Coastal Services Center,2024-01-30 22:46:26+00:00,1706654786
mbda.gov,Federal - Executive,Department of Commerce,Minority Business Development Agency,Washington,DC,esoc@doc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
mbda.gov,Federal - Executive,Department of Commerce,,Washington,DC,esoc@doc.gov,changed_new,Minority Business Development Agency,2024-01-30 22:46:26+00:00,1706654786
mgi.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
mgi.gov,Federal - Executive,Department of Commerce,,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2024-01-30 22:46:26+00:00,1706654786
my2020census.gov,Federal - Executive,Department of Commerce,Census Bureau,Washington,DC,boc.cirt@census.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
my2020census.gov,Federal - Executive,Department of Commerce,,Washington,DC,boc.cirt@census.gov,changed_new,Census Bureau,2024-01-30 22:46:26+00:00,1706654786
nehrp.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
nehrp.gov,Federal - Executive,Department of Commerce,,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2024-01-30 22:46:26+00:00,1706654786
nist.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
nist.gov,Federal - Executive,Department of Commerce,,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2024-01-30 22:46:26+00:00,1706654786
noaa.gov,Federal - Executive,Department of Commerce,National Oceanic and Atmospheric Administration,Silver Spring,MD,security@noaa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
noaa.gov,Federal - Executive,Department of Commerce,,Silver Spring,MD,security@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2024-01-30 22:46:26+00:00,1706654786
ntia.gov,Federal - Executive,Department of Commerce,National Telecommunications and Information Administration,Washington,DC,NTIA-SecOPs@ntia.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
ntia.gov,Federal - Executive,Department of Commerce,,Washington,DC,NTIA-SecOPs@ntia.gov,changed_new,National Telecommunications and Information Administration,2024-01-30 22:46:26+00:00,1706654786
ntis.gov,Federal - Executive,Department of Commerce,National Technical Information Service,Alexandria,VA,security@ntis.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
ntis.gov,Federal - Executive,Department of Commerce,,Alexandria,VA,security@ntis.gov,changed_new,National Technical Information Service,2024-01-30 22:46:26+00:00,1706654786
nwirp.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
nwirp.gov,Federal - Executive,Department of Commerce,,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2024-01-30 22:46:26+00:00,1706654786
ofcm.gov,Federal - Executive,Department of Commerce,Office of the Federal Coordinator for Meteorolgy,Silver Spring,MD,security@noaa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
ofcm.gov,Federal - Executive,Department of Commerce,,Silver Spring,MD,security@noaa.gov,changed_new,Office of the Federal Coordinator for Meteorolgy,2024-01-30 22:46:26+00:00,1706654786
papahanaumokuakea.gov,Federal - Executive,Department of Commerce,National Oceanic and Atmospheric Administration,Silver Spring,MD,james.cooperman@noaa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
papahanaumokuakea.gov,Federal - Executive,Department of Commerce,,Silver Spring,MD,james.cooperman@noaa.gov,changed_new,National Oceanic and Atmospheric Administration,2024-01-30 22:46:26+00:00,1706654786
privacyshield.gov,Federal - Executive,Department of Commerce,International Trade Administration,Washington,DC,OpSec@trade.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
privacyshield.gov,Federal - Executive,Department of Commerce,,Washington,DC,OpSec@trade.gov,changed_new,International Trade Administration,2024-01-30 22:46:26+00:00,1706654786
pscr.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
pscr.gov,Federal - Executive,Department of Commerce,,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2024-01-30 22:46:26+00:00,1706654786
sdr.gov,Federal - Executive,Department of Commerce,National Science and Technology Council,Washington,DC,security@noaa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
sdr.gov,Federal - Executive,Department of Commerce,,Washington,DC,security@noaa.gov,changed_new,National Science and Technology Council,2024-01-30 22:46:26+00:00,1706654786
selectusa.gov,Federal - Executive,Department of Commerce,International Trade Administration,Washington,DC,OpSec@trade.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
selectusa.gov,Federal - Executive,Department of Commerce,,Washington,DC,OpSec@trade.gov,changed_new,International Trade Administration,2024-01-30 22:46:26+00:00,1706654786
semiconductors.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
semiconductors.gov,Federal - Executive,Department of Commerce,,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2024-01-30 22:46:26+00:00,1706654786
spaceweather.gov,Federal - Executive,Department of Commerce,Space Environment Center W/NP9,Boulder,CO,security@noaa.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
spaceweather.gov,Federal - Executive,Department of Commerce,,Boulder,CO,security@noaa.gov,changed_new,Space Environment Center W/NP9,2024-01-30 22:46:26+00:00,1706654786
spd15revision.gov,Federal - Executive,Department of Commerce,Census Bureau,Suitland,MD,victor.troyan@census.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
spd15revision.gov,Federal - Executive,Department of Commerce,,Suitland,MD,victor.troyan@census.gov,changed_new,Census Bureau,2024-01-30 22:46:26+00:00,1706654786
spectrum.gov,Federal - Executive,Department of Commerce,National Telecommunications and Information Administration,Washington,DC,NTIA-SecOPs@ntia.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
spectrum.gov,Federal - Executive,Department of Commerce,,Washington,DC,NTIA-SecOPs@ntia.gov,changed_new,National Telecommunications and Information Administration,2024-01-30 22:46:26+00:00,1706654786
standards.gov,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
standards.gov,Federal - Executive,Department of Commerce,,Gaithersburg,MD,siirt@nist.gov,changed_new,National Institute of Standards and Technology,2024-01-30 22:46:26+00:00,1706654786
stopfakes.gov,Federal - Executive,Department of Commerce,International Trade Administration,Washington,DC,OpSec@trade.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
